t,Temp,P,KE,PE,E,Vol
56570,317.16606110697,6034.52995113621,20.6214563170262,-2133.36263102079,-2112.74117470376,7745.27052663881
56580,319.681762239472,5876.98650621504,20.7850218032876,-2133.52626866881,-2112.74124686553,7745.27052663881
56590,328.551169796903,5500.087430292,21.3616916394773,-2134.10309862232,-2112.74140698284,7745.27052663881
56600,339.839710090722,5057.23816076371,22.0956482921516,-2134.83722950171,-2112.74158120956,7745.27052663881
56610,349.109663907532,4710.39864196604,22.6983607861272,-2135.44009448584,-2112.74173369971,7745.27052663881
56620,352.66715013816,4554.26654296781,22.9296609026885,-2135.6714626495,-2112.74180174681,7745.27052663881
56630,349.069191903438,4605.08048940253,22.695729383317,-2135.43745085821,-2112.74172147489,7745.27052663881
56640,340.545099985077,4801.68488144082,22.1415112285646,-2134.88299654956,-2112.741485321,7745.27052663881
56650,332.713134439417,5008.23468660188,21.6322936445249,-2134.37356719032,-2112.74127354579,7745.27052663881
56660,330.55522436319,5137.5568847091,21.4919909645418,-2134.23327219832,-2112.74128123378,7745.27052663881
56670,334.267435597555,5109.64288252738,21.7333509686414,-2134.47482092782,-2112.74146995918,7745.27052663881
56680,339.724059497862,4908.18682624857,22.0881289389132,-2134.82982244638,-2112.74169350747,7745.27052663881
56690,341.903846719898,4601.2999422667,22.2298540239451,-2134.97163048904,-2112.74177646509,7745.27052663881
56700,338.84705321853,4294.90656439119,22.0311078736205,-2134.77276257243,-2112.74165469881,7745.27052663881
56710,333.060724605327,4041.98122550145,21.6548932108137,-2134.39633458148,-2112.74144137066,7745.27052663881
56720,329.079112471926,3791.9482337699,21.39601733868,-2134.13734126011,-2112.74132392143,7745.27052663881
56730,329.433450038298,3557.43255157923,21.4190556064598,-2134.16043363297,-2112.74137802651,7745.27052663881
56740,332.88784146475,3461.58759077743,21.6436527202047,-2134.38516907154,-2112.74151635133,7745.27052663881
56750,336.277782474352,3531.28744619798,21.8640594062253,-2134.60566829578,-2112.74160888955,7745.27052663881
56760,337.387241768017,3688.25340383048,21.9361940674182,-2134.67779183113,-2112.74159776371,7745.27052663881
56770,336.283824482633,3882.41511234133,21.8644522446312,-2134.60596841841,-2112.74151617377,7745.27052663881
56780,334.697755420875,4018.19835587916,21.7613294396291,-2134.50275435912,-2112.74142491949,7745.27052663881
56790,334.614987063163,4046.97946175808,21.7559480187197,-2134.49733631165,-2112.74138829293,7745.27052663881
56800,336.795805572931,4037.58475622437,21.8977401558657,-2134.63919309083,-2112.74145293496,7745.27052663881
56810,339.977691064307,4053.30757730632,22.1046195188,-2134.84616109039,-2112.74154157159,7745.27052663881
56820,342.277696444045,4099.87356771619,22.2541609303295,-2134.99575087564,-2112.74158994531,7745.27052663881
56830,342.589375148171,4074.84688069853,22.2744256104773,-2135.01602833538,-2112.7416027249,7745.27052663881
56840,340.662366769385,4020.99125044587,22.1491356631009,-2134.89071611326,-2112.74158045016,7745.27052663881
56850,337.025863717916,4071.16466443408,21.9126980425028,-2134.65422986532,-2112.74153182282,7745.27052663881
56860,332.799957993203,4229.75194738674,21.6379387255763,-2134.37941734874,-2112.74147862316,7745.27052663881
56870,329.370242770565,4381.1215750233,21.4149460056219,-2134.15636331284,-2112.74141730722,7745.27052663881
56880,328.271072133351,4417.70313480131,21.343480290781,-2134.08485995708,-2112.7413796663,7745.27052663881
56890,330.315272979673,4211.45175609322,21.4763898407768,-2134.21783020588,-2112.74144036511,7745.27052663881
56900,334.049775411152,3798.3027461991,21.7191991706521,-2134.46078292682,-2112.74158375616,7745.27052663881
56910,336.286034043936,3399.16635686451,21.864595905563,-2134.60625442385,-2112.74165851829,7745.27052663881
56920,335.228536629677,3213.06310694962,21.7958396942036,-2134.53743418033,-2112.74159448613,7745.27052663881
56930,332.134092760804,3287.37724205865,21.5946455978216,-2134.33610704692,-2112.7414614491,7745.27052663881
56940,329.88522206211,3621.84990057581,21.4484288534641,-2134.18980259603,-2112.74137374256,7745.27052663881
56950,330.418134029299,4165.05059356251,21.4830776453741,-2134.22447997283,-2112.74140232746,7745.27052663881
56960,333.254538691297,4752.07509588448,21.667494586552,-2134.40898805314,-2112.74149346658,7745.27052663881
56970,336.651947756539,5153.07850998909,21.888386829516,-2134.62991111352,-2112.741524284,7745.27052663881
56980,339.896320869642,5375.9063425284,22.09932900345,-2134.84084162729,-2112.74151262384,7745.27052663881
56990,343.110560315632,5638.80701546962,22.3083119510472,-2135.04985847499,-2112.74154652394,7745.27052663881
57000,345.554419377217,6131.19951481722,22.4672064201072,-2135.2088588897,-2112.74165246959,7745.27052663881
57010,345.253069917662,6795.21743312014,22.4476133252638,-2135.18931346502,-2112.74170013976,7745.27052663881
57020,341.416707838247,7391.68756507478,22.198181299779,-2134.93978998721,-2112.74160868743,7745.27052663881
57030,336.220066960739,7718.10127446422,21.8603068674492,-2134.60175639766,-2112.74144953021,7745.27052663881
57040,333.329237915018,7706.30905193481,21.6723513696942,-2134.41371051633,-2112.74135914664,7745.27052663881
57050,334.923329500104,7424.59080773099,21.7759957819383,-2134.51737562436,-2112.74137984242,7745.27052663881
57060,340.445908490521,6985.19460563947,22.1350620105592,-2134.87654682199,-2112.74148481144,7745.27052663881
57070,347.022130512013,6470.65481960033,22.5626338468204,-2135.30429136387,-2112.74165751705,7745.27052663881
57080,350.41738049811,5993.26365571112,22.7833857110941,-2135.52516815235,-2112.74178244125,7745.27052663881
57090,347.704217281463,5714.27863384662,22.6069816640855,-2135.3487213144,-2112.74173965032,7745.27052663881
57100,339.815636765244,5715.05081403856,22.094083096216,-2134.83563006694,-2112.74154697072,7745.27052663881
57110,331.259577981264,5976.32034291272,21.537786524496,-2134.27910820138,-2112.74132167688,7745.27052663881
57120,327.332190949,6345.51840010568,21.2824362520134,-2134.02365474053,-2112.74121848852,7745.27052663881
57130,330.429984904689,6672.71846954562,21.4838481638473,-2134.22517955603,-2112.74133139218,7745.27052663881
57140,338.05618867744,6881.97069883704,21.9796875591964,-2134.72126488725,-2112.74157732805,7745.27052663881
57150,344.748433903205,6954.9911784875,22.4148029750902,-2135.15656466363,-2112.74176168854,7745.27052663881
57160,346.389481898316,6940.12177239931,22.5215003922956,-2135.26325565989,-2112.74175526759,7745.27052663881
57170,343.07255359502,6834.07823330558,22.3058408356759,-2135.0474529718,-2112.74161213613,7745.27052663881
57180,338.073494342416,6572.47741407471,21.9808127363768,-2134.7222679126,-2112.74145517622,7745.27052663881
57190,334.869187268824,6158.82345767483,21.7724755703074,-2134.51387974962,-2112.74140417931,7745.27052663881
57200,334.591360189455,5626.91372806044,21.7544118501196,-2134.49586732555,-2112.74145547543,7745.27052663881
57210,336.111104859726,5075.14778011776,21.85322238559,-2134.59472951038,-2112.74150712479,7745.27052663881
57220,338.171465254959,4528.39550294441,21.9871825947604,-2134.72868580397,-2112.74150320921,7745.27052663881
57230,340.540595927901,4001.08637942754,22.1412183844375,-2134.88270009741,-2112.74148171298,7745.27052663881
57240,343.308021780409,3500.28820151117,22.3211504715244,-2135.06265276956,-2112.74150229804,7745.27052663881
57250,345.653643204312,3053.56827856118,22.4736577403049,-2135.21524790787,-2112.74159016756,7745.27052663881
57260,345.669618449542,2820.04811602512,22.4746964164499,-2135.21633805777,-2112.74164164132,7745.27052663881
57270,342.481549126312,2939.4970856448,22.2674149940455,-2135.00897972862,-2112.74156473457,7745.27052663881
57280,337.946840374574,3332.99497731066,21.972577967322,-2134.71400581605,-2112.74142784872,7745.27052663881
57290,335.223351242955,3825.7823382094,21.7955025514923,-2134.5368610592,-2112.74135850771,7745.27052663881
57300,335.96509550701,4284.5701957374,21.843729170968,-2134.58513694663,-2112.74140777566,7745.27052663881
57310,339.117322033124,4670.68215297636,22.0486801716607,-2134.7902017975,-2112.74152162584,7745.27052663881
57320,341.995981152438,5018.26946772017,22.2358444069303,-2134.97747775553,-2112.7416333486,7745.27052663881
57330,341.941145958313,5290.28423758228,22.232279140343,-2134.97396115466,-2112.74168201431,7745.27052663881
57340,337.795066873123,5463.46298028275,21.9627099801252,-2134.70433886135,-2112.74162888123,7745.27052663881
57350,330.921703865502,5554.35617490179,21.5158186749269,-2134.25727628157,-2112.74145760664,7745.27052663881
57360,325.303074814647,5560.03842592169,21.150507477602,-2133.89176197954,-2112.74125450193,7745.27052663881
57370,325.418241257184,5443.51658772344,21.1579953524259,-2133.89919241509,-2112.74119706267,7745.27052663881
57380,332.435145908248,5150.16025007899,21.6142194270878,-2134.35557869151,-2112.74135926442,7745.27052663881
57390,342.568616954515,4754.8994940307,22.273075957295,-2135.01470590776,-2112.74162995047,7745.27052663881
57400,349.629918330613,4412.55737139388,22.7321866116959,-2135.47397774431,-2112.74179113262,7745.27052663881
57410,349.714181465539,4136.62562107807,22.7376652198104,-2135.47941687013,-2112.74175165032,7745.27052663881
57420,343.476866987242,3947.07085696722,22.3321284243511,-2135.07369847681,-2112.74157005245,7745.27052663881
57430,335.061024380385,3849.43457355512,21.7849484074143,-2134.52630751381,-2112.7413591064,7745.27052663881
57440,329.42146081333,3725.43728069227,21.4182760927939,-2134.15952334769,-2112.7412472549,7745.27052663881
57450,329.283541713442,3437.43343127733,21.4093088890405,-2134.15060609758,-2112.74129720854,7745.27052663881
57460,333.544552762585,3011.98314169869,21.6863506787881,-2134.42782740446,-2112.74147672567,7745.27052663881
57470,338.17904088388,2619.13125420975,21.9876751458874,-2134.72932359548,-2112.7416484496,7745.27052663881
57480,339.383044540111,2434.99885823335,22.0659568785415,-2134.80764752182,-2112.74169064328,7745.27052663881
57490,336.354583236919,2515.166268979,21.8690528269112,-2134.61062992238,-2112.74157709547,7745.27052663881
57500,331.743648103067,2693.16228882158,21.5692597244856,-2134.31066378747,-2112.74140406299,7745.27052663881
57510,329.278660517833,2829.7627912179,21.4089915241823,-2134.15031879721,-2112.74132727303,7745.27052663881
57520,330.491662712528,2907.52299002989,21.4878583224868,-2134.22923324709,-2112.7413749246,7745.27052663881
57530,334.079612464605,3046.09072984986,21.7211391118055,-2134.46261390965,-2112.74147479785,7745.27052663881
57540,337.461194667173,3332.52327280975,21.9410023261397,-2134.68257448345,-2112.74157215731,7745.27052663881
57550,338.275502226276,3742.87545770043,21.9939468552613,-2134.73555385153,-2112.74160699626,7745.27052663881
57560,335.736762013539,4196.87697546944,21.8288834174694,-2134.57042460062,-2112.74154118315,7745.27052663881
57570,331.388924645752,4527.27584291339,21.5461963669053,-2134.28760622696,-2112.74140986006,7745.27052663881
57580,328.379504868981,4500.63951687006,21.3505303544395,-2134.09180303285,-2112.74127267841,7745.27052663881
57590,329.922825058696,4081.97047529341,21.450873719566,-2134.19209267822,-2112.74121895866,7745.27052663881
57600,337.16180899212,3505.02907034246,21.9215369123482,-2134.66287096423,-2112.74133405188,7745.27052663881
57610,347.457799083036,3009.63382285505,22.5909600818996,-2135.33255374774,-2112.74159366584,7745.27052663881
57620,355.192785644784,2690.76134822825,23.0938723006256,-2135.83568517805,-2112.74181287742,7745.27052663881
57630,355.652409019551,2512.54061095134,23.1237560256117,-2135.86559890213,-2112.74184287652,7745.27052663881
57640,348.275120918763,2416.77805617777,22.6441005928154,-2135.38578274168,-2112.74168214887,7745.27052663881
57650,336.836614268639,2499.50972492527,21.9003934496417,-2134.64181759933,-2112.74142414969,7745.27052663881
57660,327.219804909322,2704.68320722167,21.2751291530137,-2134.01635947597,-2112.74123032295,7745.27052663881
57670,323.923226934073,2853.75310100809,21.0607927310302,-2133.80198839966,-2112.74119566863,7745.27052663881
57680,327.740201681737,2963.41096811927,21.3089642338304,-2134.05029873176,-2112.74133449793,7745.27052663881
57690,335.57176609727,3131.23782094633,21.8181557372505,-2134.55968489921,-2112.74152916196,7745.27052663881
57700,342.89214115956,3390.55720493417,22.2941108064795,-2135.03575618011,-2112.74164537363,7745.27052663881
57710,346.82901021939,3688.85129847729,22.5500775800359,-2135.291695847,-2112.74161826697,7745.27052663881
57720,347.563974838714,3887.42210156596,22.5978634015676,-2135.33939030227,-2112.7415269007,7745.27052663881
57730,346.804932245622,3853.94209028292,22.5485120818785,-2135.28998468249,-2112.74147260061,7745.27052663881
57740,345.54518898843,3619.81450974979,22.4666062800466,-2135.20809231104,-2112.741486031,7745.27052663881
57750,343.278242286805,3391.81606158128,22.3192142727888,-2135.06075169371,-2112.74153742093,7745.27052663881
57760,338.908899533665,3293.85745134133,22.0351289882425,-2134.77665535046,-2112.74152636222,7745.27052663881
57770,332.835979691944,3271.25341197615,21.6402807790875,-2134.38170447359,-2112.74142369451,7745.27052663881
57780,327.480564435971,3235.58852854896,21.2920831775687,-2134.03339660615,-2112.74131342858,7745.27052663881
57790,325.370366483514,3136.42641007778,21.1548826374322,-2133.89618557293,-2112.7413029355,7745.27052663881
57800,326.852909531289,2969.64488546297,21.2512744032822,-2133.99266732756,-2112.74139292428,7745.27052663881
57810,329.988162033515,2789.33304205868,21.455121789386,-2134.19662157536,-2112.74149978597,7745.27052663881
57820,332.361888460296,2691.64343157443,21.6094563851104,-2134.35099036688,-2112.74153398176,7745.27052663881
57830,333.125149794467,2727.24573151247,21.6590819982865,-2134.40055390183,-2112.74147190354,7745.27052663881
57840,333.471785694325,2863.64586784541,21.6816195202455,-2134.42302160771,-2112.74140208747,7745.27052663881
57850,334.7165140213,3077.07140495675,21.7625490835527,-2134.50398918876,-2112.74144010521,7745.27052663881
57860,336.170923895035,3320.65057500488,21.8571116908305,-2134.59862851902,-2112.74151682819,7745.27052663881
57870,336.137243650282,3577.14309154418,21.8549218736303,-2134.59648681291,-2112.74156493928,7745.27052663881
57880,333.631174605018,3849.5500217321,21.6919826450004,-2134.43351066966,-2112.74152802466,7745.27052663881
57890,329.530509822195,4099.49134104438,21.4253662252151,-2134.16679183281,-2112.74142560759,7745.27052663881
57900,326.1880799953,4261.72250506648,21.2080486142844,-2133.94937388476,-2112.74132527047,7745.27052663881
57910,325.724145532102,4276.41382487436,21.1778845915847,-2133.91920741827,-2112.74132282669,7745.27052663881
57920,328.041275889873,4160.23527591922,21.3285394324175,-2134.06996654071,-2112.74142710829,7745.27052663881
57930,330.765184896741,3937.13483761293,21.5056421476344,-2134.24716667856,-2112.74152453092,7745.27052663881
57940,331.684398246191,3652.68226147878,21.5654074260048,-2134.30691445086,-2112.74150702486,7745.27052663881
57950,331.234433389264,3378.59215727269,21.5361516771112,-2134.27750546285,-2112.74135378574,7745.27052663881
57960,332.611980951394,3133.05928368784,21.6257168619168,-2134.36695502146,-2112.74123815955,7745.27052663881
57970,338.228330865832,2922.48268133496,21.9908798746852,-2134.73217581157,-2112.74129593689,7745.27052663881
57980,346.759023043989,2847.50072550581,22.5455271641584,-2135.2870043415,-2112.74147717734,7745.27052663881
57990,354.068026050522,3029.9822885328,23.0207428467386,-2135.76237502392,-2112.74163217718,7745.27052663881
58000,356.547016115313,3381.91274116229,23.1819214581985,-2135.92357240864,-2112.74165095044,7745.27052663881
58010,353.505359094519,3697.53489910598,22.9841594493418,-2135.72575398797,-2112.74159453863,7745.27052663881
58020,346.266456044835,3796.30482174586,22.5135015154467,-2135.25503421341,-2112.74153269797,7745.27052663881
58030,336.740003001882,3642.48880893765,21.8941119925078,-2134.63554780411,-2112.74143581161,7745.27052663881
58040,327.470791103778,3275.98269151973,21.2914477364936,-2134.03277989986,-2112.74133216336,7745.27052663881
58050,321.065816666011,2730.38375207528,20.8750100504464,-2133.61626267329,-2112.74125262285,7745.27052663881
58060,319.453677483276,2141.29755425397,20.7701922221526,-2133.51140526265,-2112.7412130405,7745.27052663881
58070,323.302625316572,1718.79362759484,21.0204425463323,-2133.76170877,-2112.74126622367,7745.27052663881
58080,331.11151401867,1573.12870574,21.5281597235511,-2134.26955669911,-2112.74139697556,7745.27052663881
58090,339.702394343395,1652.08720853599,22.0867203170863,-2134.82824271126,-2112.74152239418,7745.27052663881
58100,346.008184524428,1893.69642054431,22.4967092557156,-2135.23829973431,-2112.74159047859,7745.27052663881
58110,348.40125766991,2240.20693646859,22.6523017335513,-2135.39388067589,-2112.74157894234,7745.27052663881
58120,347.065235006449,2607.0767446781,22.5654364085005,-2135.30696973595,-2112.74153332745,7745.27052663881
58130,343.127171501525,2945.41855924842,22.3093919746886,-2135.05086290638,-2112.7414709317,7745.27052663881
58140,338.106609071841,3276.46407573788,21.9829657849845,-2134.72436257051,-2112.74139678553,7745.27052663881
58150,333.706507096445,3665.2222066871,21.6968806018492,-2134.43822081723,-2112.74134021538,7745.27052663881
58160,331.25009794681,4096.07309931857,21.53717015301,-2134.2784977052,-2112.74132755219,7745.27052663881
58170,331.096736654901,4405.22925716688,21.5271989310868,-2134.26855279642,-2112.74135386533,7745.27052663881
58180,332.629662151555,4473.1323829744,21.6268664555886,-2134.36826376519,-2112.74139730961,7745.27052663881
58190,334.601463328132,4245.25372787233,21.7550687345043,-2134.4965415085,-2112.741472774,7745.27052663881
58200,335.308291368773,3812.53135933264,21.801025176101,-2134.54252780139,-2112.74150262529,7745.27052663881
58210,334.048890366048,3258.3016151176,21.7191416269197,-2134.46059550304,-2112.74145387612,7745.27052663881
58220,331.759282047182,2663.39935391056,21.5702762099648,-2134.31167508314,-2112.74139887317,7745.27052663881
58230,329.801530607759,2103.89106141009,21.4429874147932,-2134.18433388945,-2112.74134647466,7745.27052663881
58240,329.366236582701,1629.60875760193,21.4146855318885,-2134.15601355486,-2112.74132802297,7745.27052663881
58250,330.778065327908,1310.30143042385,21.5064796056137,-2134.24784792588,-2112.74136832027,7745.27052663881
58260,333.147159443708,1162.26488081948,21.660513018424,-2134.40193786637,-2112.74142484795,7745.27052663881
58270,335.180244115101,1155.24758906982,21.7926998185931,-2134.53417129814,-2112.74147147954,7745.27052663881
58280,335.7775945451,1288.63876925768,21.8315382610014,-2134.57304263282,-2112.74150437182,7745.27052663881
58290,334.422309448272,1507.93807038963,21.7434205338908,-2134.48488327925,-2112.74146274536,7745.27052663881
58300,332.150226124672,1812.46227736864,21.5956945545009,-2134.33706863237,-2112.74137407787,7745.27052663881
58310,330.930468808293,2161.29414514715,21.5163885526882,-2134.2577148078,-2112.74132625511,7745.27052663881
58320,331.79757050786,2490.4335362258,21.5727656434703,-2134.31413650402,-2112.74137086055,7745.27052663881
58330,333.70518292179,2788.23067542642,21.6967945068562,-2134.43828097091,-2112.74148646406,7745.27052663881
58340,334.225050672989,3029.73381595001,21.7305951918493,-2134.47213486347,-2112.74153967162,7745.27052663881
58350,332.236321086622,3176.30672913431,21.6012922640755,-2134.34275736345,-2112.74146509937,7745.27052663881
58360,329.209466031291,3182.74158060527,21.4044926472324,-2134.14585878355,-2112.74136613631,7745.27052663881
58370,327.319647590044,3096.13555981189,21.2816207097455,-2134.02295612219,-2112.74133541245,7745.27052663881
58380,327.415301142186,3008.97776861793,21.2878398983314,-2134.02921278766,-2112.74137288933,7745.27052663881
58390,328.949094891646,2935.84073866105,21.3875638747664,-2134.12896628672,-2112.74140241195,7745.27052663881
58400,331.418328735454,2922.15124945892,21.5481081576852,-2134.28950922066,-2112.74140106297,7745.27052663881
58410,334.950282013078,2950.20206878336,21.7777481764631,-2134.51914860434,-2112.74140042787,7745.27052663881
58420,339.672258664323,2924.04379440327,22.0847609599362,-2134.82619827628,-2112.74143731634,7745.27052663881
58430,344.844174656887,2832.02443344357,22.4210278333329,-2135.16255248804,-2112.7415246547,7745.27052663881
58440,348.648835996767,2739.73739243084,22.6683987447967,-2135.41000295944,-2112.74160421464,7745.27052663881
58450,349.241660044124,2664.57306095296,22.7069428915241,-2135.44859229939,-2112.74164940786,7745.27052663881
58460,345.56579274985,2521.47587468641,22.4679458923765,-2135.20956638354,-2112.74162049116,7745.27052663881
58470,338.294469462032,2301.95343499581,21.9951800642062,-2134.73667084167,-2112.74149077747,7745.27052663881
58480,330.317554168177,2152.21774526208,21.4765381587554,-2134.21786936672,-2112.74133120797,7745.27052663881
58490,325.265500485856,2130.46696240839,21.1480644754186,-2133.88930094781,-2112.74123647239,7745.27052663881
58500,325.227563566491,2145.54365844118,21.1455978983744,-2133.88688287302,-2112.74128497464,7745.27052663881
58510,329.1018467527,2099.95823706162,21.397495472804,-2134.13893371611,-2112.74143824331,7745.27052663881
58520,333.419062913715,2031.06503464036,21.6781915982495,-2134.4197596661,-2112.74156806785,7745.27052663881
58530,335.018400222675,2032.65493199333,21.7821770761968,-2134.52378057862,-2112.74160350242,7745.27052663881
58540,333.018948328675,2111.23214867423,21.6521770070022,-2134.39368338265,-2112.74150637565,7745.27052663881
58550,329.699254714274,2230.10708378554,21.4363376557918,-2134.17766765469,-2112.7413299989,7745.27052663881
58560,329.02405104485,2372.66269173648,21.392437362912,-2134.13369669375,-2112.74125933084,7745.27052663881
58570,332.74400736923,2484.87948719589,21.6343009361351,-2134.37567558767,-2112.74137465154,7745.27052663881
58580,338.592518954421,2526.20491113566,22.0145586022698,-2134.75610426559,-2112.74154566332,7745.27052663881
58590,342.810236664641,2519.3778094416,22.2887855520742,-2135.03040528442,-2112.74161973235,7745.27052663881
58600,343.460253511989,2565.87756412731,22.3310482518603,-2135.07263755906,-2112.7415893072,7745.27052663881
58610,341.03360839518,2775.91498417713,22.1732729965302,-2134.91478051845,-2112.74150752192,7745.27052663881
58620,337.473116411761,3139.93912238882,21.941777452376,-2134.68316550713,-2112.74138805476,7745.27052663881
58630,335.58958559327,3540.82223609494,21.8193143226208,-2134.56058975503,-2112.74127543241,7745.27052663881
58640,337.734021005607,3886.72144323564,21.9587409088888,-2134.70004129941,-2112.74130039052,7745.27052663881
58650,343.117705618762,4144.10593717661,22.3087765233153,-2135.05027172377,-2112.74149520045,7745.27052663881
58660,347.301526677776,4194.001954186,22.5807995856366,-2135.32249810335,-2112.74169851772,7745.27052663881
58670,345.791276756746,3933.34528415099,22.482606378376,-2135.22430623702,-2112.74169985864,7745.27052663881
58680,338.480304962513,3549.82186591761,22.0072626894466,-2134.74875538725,-2112.74149269781,7745.27052663881
58690,329.863562098253,3214.32999566249,21.4470205691195,-2134.18827686385,-2112.74125629473,7745.27052663881
58700,325.386036621019,2962.59635545465,21.1559014761279,-2133.89703663439,-2112.74113515826,7745.27052663881
58710,327.981831749185,2750.36691720423,21.3246745020204,-2134.06587214589,-2112.74119764387,7745.27052663881
58720,336.383734417752,2568.88092125765,21.8709481740995,-2134.61236005484,-2112.74141188074,7745.27052663881
58730,345.878658098259,2478.92120650644,22.4882877255878,-2135.22992818898,-2112.74164046339,7745.27052663881
58740,351.32817784165,2482.77303013178,22.8426037988299,-2135.58435037326,-2112.74174657443,7745.27052663881
58750,350.221479243984,2495.51453440098,22.7706486321635,-2135.51235065045,-2112.74170201829,7745.27052663881
58760,343.485887067415,2444.76356812141,22.3327148905972,-2135.07427027189,-2112.7415553813,7745.27052663881
58770,334.615565195873,2406.72664971136,21.7559856076672,-2134.49733665138,-2112.74135104372,7745.27052663881
58780,328.318596331684,2460.88490032108,21.3465702121191,-2134.08776996658,-2112.74119975446,7745.27052663881
58790,327.996713601054,2571.22082179676,21.3256420880766,-2134.06684678114,-2112.74120469306,7745.27052663881
58800,333.541137147829,2664.85661163675,21.6861286028502,-2134.42747249754,-2112.74134389469,7745.27052663881
58810,341.675096305894,2743.3194825986,22.2149811631686,-2134.95650203753,-2112.74152087437,7745.27052663881
58820,348.03135926546,2878.07831084781,22.6282517334898,-2135.3699173543,-2112.74166562081,7745.27052663881
58830,348.99572486207,3068.42882924189,22.6909527140258,-2135.43268666496,-2112.74173395093,7745.27052663881
58840,343.046131540645,3288.8860610387,22.3041229304304,-2135.04579745538,-2112.74167452494,7745.27052663881
58850,331.878567051667,3587.34399799372,21.5780318648438,-2134.31950652563,-2112.74147466079,7745.27052663881
58860,320.503857208329,3942.39864208555,20.8384726530714,-2133.57969201785,-2112.74121936478,7745.27052663881
58870,315.038800851066,4197.26970692942,20.4831464225533,-2133.22423869493,-2112.74109227237,7745.27052663881
58880,318.560830285749,4168.86780719108,20.7121412143703,-2133.45334508406,-2112.74120386969,7745.27052663881
58890,328.68581905215,3812.07233274083,21.3704462449527,-2134.11191727439,-2112.74147102944,7745.27052663881
58900,339.298536155793,3232.40766834478,22.0604623248382,-2134.80217786416,-2112.74171553932,7745.27052663881
58910,344.718680909395,2641.03636243415,22.4128684993142,-2135.15464004927,-2112.74177154995,7745.27052663881
58920,343.353339106982,2217.53014031969,22.3240969067989,-2135.06575090658,-2112.74165399978,7745.27052663881
58930,337.589942616855,2027.8514388538,21.9493732413977,-2134.69088001661,-2112.74150677521,7745.27052663881
58940,330.752591029055,1989.61935510087,21.5048233213973,-2134.24625669785,-2112.74143337645,7745.27052663881
58950,324.866065353455,1988.11398755595,21.1220940607231,-2133.86349918873,-2112.74140512801,7745.27052663881
58960,321.02461994025,1993.07228659355,20.8723315277895,-2133.61369867378,-2112.74136714599,7745.27052663881
58970,320.066497761556,1975.63844633519,20.8100364808813,-2133.55141777673,-2112.74138129585,7745.27052663881
58980,321.607646904033,2002.1227159489,20.9102386891778,-2133.65167948766,-2112.74144079848,7745.27052663881
58990,324.152551154364,2243.63062556741,21.0757028994595,-2133.81718771938,-2112.74148481992,7745.27052663881
59000,326.525854748383,2664.95756313162,21.2300100035056,-2133.97147486761,-2112.74146486411,7745.27052663881
59010,328.997091943878,3161.94376989848,21.3906845400497,-2134.13209537972,-2112.74141083967,7745.27052663881
59020,332.713928391164,3670.46536833189,21.6323452655629,-2134.37374476345,-2112.74139949789,7745.27052663881
59030,337.970704929076,4005.31915297883,21.974129589417,-2134.715606412,-2112.74147682258,7745.27052663881
59040,343.127281710832,4064.14746422631,22.3093991402612,-2135.05099695885,-2112.74159781859,7745.27052663881
59050,345.443996493817,3976.5260821169,22.4600269613136,-2135.20170480937,-2112.74167784805,7745.27052663881
59060,343.09941950668,3792.18401618916,22.3075875995692,-2135.04922997325,-2112.74164237369,7745.27052663881
59070,336.806796183437,3556.81986277342,21.8984547417632,-2134.63997823609,-2112.74152349433,7745.27052663881
59080,329.300927379158,3373.0117942357,21.4104392676972,-2134.15184250221,-2112.74140323451,7745.27052663881
59090,323.574810771513,3258.89146284901,21.0381394602127,-2133.77947112108,-2112.74133166087,7745.27052663881
59100,321.58521092692,3125.29823901266,20.9087799501174,-2133.65010206739,-2112.74132211727,7745.27052663881
59110,323.717319420357,2892.44117213689,21.0474050665852,-2133.78878404766,-2112.74137898108,7745.27052663881
59120,328.789582352846,2610.1562922814,21.3771927119774,-2134.1186546588,-2112.74146194682,7745.27052663881
59130,334.971981716545,2385.12773834833,21.7791590445919,-2134.52068506201,-2112.74152601742,7745.27052663881
59140,340.945147097763,2259.27220129682,22.1675214329043,-2134.90905560748,-2112.74153417458,7745.27052663881
59150,346.443425707345,2167.95765738652,22.5250077029378,-2135.2665561619,-2112.74154845896,7745.27052663881
59160,351.085812646546,2005.46125700672,22.8268457342181,-2135.56845760055,-2112.74161186633,7745.27052663881
59170,353.494174707294,1732.07617607578,22.983432264498,-2135.72511387032,-2112.74168160582,7745.27052663881
59180,352.216842879572,1502.07177086297,22.900382891574,-2135.6420459183,-2112.74166302673,7745.27052663881
59190,347.541744466121,1507.56199881831,22.5964180304716,-2135.33799041486,-2112.74157238438,7745.27052663881
59200,341.242009969545,1655.15338767818,22.1868228194437,-2134.92833162413,-2112.74150880468,7745.27052663881
59210,334.958964228349,1770.74399685517,21.7783126754587,-2134.51974711067,-2112.74143443521,7745.27052663881
59220,330.432282064168,1794.99338399851,21.4839975202245,-2134.22535513585,-2112.74135761563,7745.27052663881
59230,329.341720511756,1714.07812730773,21.4130915495933,-2134.1544156685,-2112.74132411891,7745.27052663881
59240,332.449863352784,1471.22324542072,21.6151763237322,-2134.35652886835,-2112.74135254461,7745.27052663881
59250,339.084879588708,1117.24900325426,22.0465708335808,-2134.78801498324,-2112.74144414966,7745.27052663881
